,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_optimizer__emu_momentum,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.489480447769165,0.07363367703571097,0.1565871238708496,0.014953006850993334,50,0.1,0.001,"{'epochs': 50, 'optimizer__emu_momentum': 0.1, 'optimizer__learning_rate': 0.001}",0.9783393501805054,0.927797833935018,0.9782608695652174,0.9601449275362319,0.9637681159420289,0.9616622194318003,0.018477962312678432,6
1,3.9592504501342773,0.23356436784083126,0.1763279914855957,0.02183573280790452,50,0.1,0.01,"{'epochs': 50, 'optimizer__emu_momentum': 0.1, 'optimizer__learning_rate': 0.01}",0.9711191335740073,0.927797833935018,0.9782608695652174,0.9601449275362319,0.9637681159420289,0.9602181761105006,0.01736695532129072,9
2,4.92284460067749,0.5905166448177288,0.2788546085357666,0.1550932553664709,50,0.1,0.1,"{'epochs': 50, 'optimizer__emu_momentum': 0.1, 'optimizer__learning_rate': 0.1}",0.9711191335740073,0.9350180505415162,0.9746376811594203,0.9565217391304348,0.9710144927536232,0.9616622194318003,0.014707801480893016,6
3,4.05715537071228,0.0763841633574653,0.19029221534729004,0.008634313088154748,50,0.01,0.001,"{'epochs': 50, 'optimizer__emu_momentum': 0.01, 'optimizer__learning_rate': 0.001}",0.9783393501805054,0.9350180505415162,0.9782608695652174,0.9565217391304348,0.967391304347826,0.9631062627531,0.016201075632499135,1
4,4.108220911026001,0.07846037083009104,0.1916879177093506,0.007913812940227883,50,0.01,0.01,"{'epochs': 50, 'optimizer__emu_momentum': 0.01, 'optimizer__learning_rate': 0.01}",0.9747292418772563,0.9314079422382672,0.9782608695652174,0.9565217391304348,0.9637681159420289,0.9609375817506409,0.016672236738605396,8
5,4.1574889659881595,0.3145769946214335,0.18869481086730958,0.00589716783987984,50,0.01,0.1,"{'epochs': 50, 'optimizer__emu_momentum': 0.01, 'optimizer__learning_rate': 0.1}",0.9783393501805054,0.9350180505415162,0.9782608695652174,0.9565217391304348,0.967391304347826,0.9631062627531,0.016201075632499135,1
6,4.168061399459839,0.2926477139499639,0.20924315452575684,0.04062738865190323,50,0.001,0.001,"{'epochs': 50, 'optimizer__emu_momentum': 0.001, 'optimizer__learning_rate': 0.001}",0.9783393501805054,0.9314079422382672,0.9782608695652174,0.9565217391304348,0.967391304347826,0.9623842410924501,0.01746770471513447,4
7,5.091593933105469,0.856129473079523,0.21023707389831542,0.03999531298032207,50,0.001,0.01,"{'epochs': 50, 'optimizer__emu_momentum': 0.001, 'optimizer__learning_rate': 0.01}",0.9783393501805054,0.9386281588447654,0.9746376811594203,0.9565217391304348,0.967391304347826,0.9631036467325904,0.014324214690990773,3
8,4.086079883575439,0.10143382316654996,0.19727277755737305,0.010021074086383391,50,0.001,0.1,"{'epochs': 50, 'optimizer__emu_momentum': 0.001, 'optimizer__learning_rate': 0.1}",0.9747292418772563,0.9350180505415162,0.9782608695652174,0.9601449275362319,0.9637681159420289,0.9623842410924501,0.015233544539020021,4
